#,Episode,UserRating,UserVotes,
1.1 ,Pilot,8.8,9,215,
1.2 ,Episode #1.2,8.5,1,012,
1.3 ,Episode #1.3,8.9,1,095,
1.4 ,Episode #1.4,8.5,865,
1.5 ,Episode #1.5,8.4,826,
1.6 ,Episode #1.6,8.7,795,
1.7 ,Episode #1.7,8.7,765,
1.8 ,Episode #1.8,9.0,858,
2.1 ,Episode #2.1,8.9,897,
2.2 ,Episode #2.2,8.8,716,
2.3 ,Episode #2.3,8.5,627,
2.4 ,Episode #2.4,8.3,611,
2.5 ,Episode #2.5,8.6,603,
2.6 ,Episode #2.6,8.6,628,
2.7 ,Episode #2.7,9.2,946,
2.8 ,Episode #2.8,8.7,632,
2.9 ,Episode #2.9,9.0,776,
2.10 ,Episode #2.10,8.0,585,
2.11 ,Episode #2.11,7.8,582,
2.12 ,Episode #2.12,7.9,557,
2.13 ,Episode #2.13,8.0,544,
2.14 ,Episode #2.14,8.0,536,
2.15 ,Episode #2.15,7.9,553,
2.16 ,Episode #2.16,8.2,550,
2.17 ,Episode #2.17,7.9,538,
2.18 ,Episode #2.18,8.3,550,
2.19 ,Episode #2.19,8.2,534,
2.20 ,Episode #2.20,8.5,543,
2.21 ,Episode #2.21,8.8,585,
2.22 ,Episode #2.22,9.1,1,108,
