#,Episode,UserRating,UserVotes,
1.1 ,Pilot,8.6,1,732,
1.2 ,46 Long,8.8,1,288,
1.3 ,Denial, Anger, Acceptance,8.9,1,214,
1.4 ,Meadowlands,8.8,1,176,
1.5 ,College,8.2,1,379,
1.6 ,Pax Soprana,8.6,1,106,
1.7 ,Down Neck,8.5,1,050,
1.8 ,The Legend of Tennessee Moltisanti,8.8,1,087,
1.9 ,Boca,8.6,1,077,
1.10 ,A Hit Is a Hit,8.5,1,078,
1.11 ,Nobody Knows Anything,8.6,1,036,
1.12 ,Isabella,8.7,1,162,
1.13 ,I Dream of Jeannie Cusamano,8.7,1,141,
2.1 ,Guy Walks Into a Psychiatrist's Office,8.5,1,014,
2.2 ,Do Not Resuscitate,8.5,947,
2.3 ,Toodle-Fucking-Oo,8.5,946,
2.4 ,Commendatori,8.6,1,049,
2.5 ,Big Girls Don't Cry,8.6,934,
2.6 ,The Happy Wanderer,8.6,951,
2.7 ,D-Girl,8.6,1,019,
2.8 ,Full Leather Jacket,8.7,940,
2.9 ,From Where to Eternity,8.7,938,
2.10 ,Bust-Out,8.6,887,
2.11 ,House Arrest,8.5,874,
2.12 ,The Knight in White Satin Armor,8.7,1,051,
2.13 ,Funhouse,8.7,1,237,
3.1 ,Mr. Ruggerio's Neighborhood,8.6,972,
3.2 ,Proshai, Livushka,8.6,908,
3.3 ,Fortunate Son,8.5,854,
3.4 ,Employee of the Month,8.7,1,014,
3.5 ,Another Toothpick,8.7,874,
3.6 ,University,8.6,964,
3.7 ,Second Opinion,8.6,850,
3.8 ,He Is Risen,8.5,841,
3.9 ,The Telltale Moozadell,8.5,822,
3.10 ,To Save Us All from Satan's Power,8.6,839,
3.11 ,Pine Barrens,8.3,2,222,
3.12 ,Amour Fou,8.7,906,
3.13 ,Army of One,8.7,945,
4.1 ,For All Debts Public and Private,7.8,836,
4.2 ,No Show,7.8,815,
4.3 ,Christopher,7.7,856,
4.4 ,The Weight,7.8,833,
4.5 ,Pie-o-My,7.8,809,
4.6 ,Everybody Hurts,7.7,828,
4.7 ,Watching Too Much Television,7.8,792,
4.8 ,Mergers and Acquisitions,7.8,781,
4.9 ,Whoever Did This,7.8,1,019,
4.10 ,The Strong, Silent Type,7.8,850,
4.11 ,Calling All Cars,7.7,780,
4.12 ,Eloise,7.8,780,
4.13 ,Whitecaps,7.0,1,033,
5.1 ,Two Tonys,8.6,811,
5.2 ,Rat Pack,8.6,780,
5.3 ,Where's Johnny?,8.6,784,
5.4 ,All Happy Families,8.6,766,
5.5 ,Irregular Around the Margins,8.7,881,
5.6 ,Sentimental Education,8.6,757,
5.7 ,In Camelot,8.6,795,
5.8 ,Marco Polo,8.7,784,
5.9 ,Unidentified Black Males,8.6,786,
5.10 ,Cold Cuts,8.6,798,
5.11 ,The Test Dream,8.5,1,038,
5.12 ,Long Term Parking,8.7,1,160,
5.13 ,All Due Respect,8.1,910,
6.1 ,Members Only,8.7,938,
6.2 ,Join the Club,8.6,896,
6.3 ,Mayham,8.6,833,
6.4 ,The Fleshy Part of the Thigh,8.6,800,
6.5 ,Mr. & Mrs. John Sacrimoni Request,8.6,851,
6.6 ,Live Free or Die,8.6,772,
6.7 ,Luxury Lounge,8.5,826,
6.8 ,Johnny Cakes,8.6,808,
6.9 ,The Ride,8.5,803,
6.10 ,Moe n' Joe,8.5,757,
6.11 ,Cold Stones,8.7,818,
6.12 ,Kaisha,8.5,867,
6.13 ,Soprano Home Movies,8.7,1,048,
6.14 ,Stage 5,8.7,954,
6.15 ,Remember When,8.6,884,
6.16 ,Chasing It,8.4,873,
6.17 ,Walk Like a Man,8.6,916,
6.18 ,Kennedy and Heidi,8.6,1,189,
6.19 ,The Second Coming,8.7,1,045,
6.20 ,The Blue Comet,8.7,1,446,
6.21 ,Made in America,7.9,2,895,
