#,Episode,UserRating,UserVotes,
1.1 ,The One Where Monica Gets a Roommate,8.6,1,811,
1.2 ,The One with the Sonogram at the End,8.2,1,145,
1.3 ,The One with the Thumb,8.3,1,069,
1.4 ,The One with George Stephanopoulos,8.3,1,019,
1.5 ,The One with the East German Laundry Detergent,8.5,1,012,
1.6 ,The One with the Butt,8.4,995,
1.7 ,The One with the Blackout,8.9,1,179,
1.8 ,The One Where Nana Dies Twice,8.1,958,
1.9 ,The One Where Underdog Gets Away,8.3,929,
1.10 ,The One with the Monkey,8.1,963,
1.11 ,The One with Mrs. Bing,8.4,946,
1.12 ,The One with the Dozen Lasagnas,8.3,917,
1.13 ,The One with the Boobies,8.7,993,
1.14 ,The One with the Candy Hearts,8.3,907,
1.15 ,The One with the Stoned Guy,8.4,959,
1.16 ,The One with Two Parts: Part 1,8.3,932,
1.17 ,The One with Two Parts: Part 2,8.4,941,
1.18 ,The One with All the Poker,8.8,986,
1.19 ,The One Where the Monkey Gets Away,8.2,870,
1.20 ,The One with the Evil Orthodontist,8.0,878,
1.21 ,The One with the Fake Monica,8.0,877,
1.22 ,The One with the Ick Factor,8.4,876,
1.23 ,The One with the Birth,8.6,919,
1.24 ,The One Where Rachel Finds Out,8.8,957,
2.1 ,The One with Ross's New Girlfriend,8.4,889,
2.2 ,The One with the Breast Milk,8.3,851,
2.3 ,The One Where Heckles Dies,8.4,865,
2.4 ,The One with Phoebe's Husband,8.0,824,
2.5 ,The One with Five Steaks and an Eggplant,8.3,838,
2.6 ,The One with the Baby on the Bus,8.6,927,
2.7 ,The One Where Ross Finds Out,8.8,936,
2.8 ,The One with the List,8.5,832,
2.9 ,The One with Phoebe's Dad,8.0,798,
2.10 ,The One with Russ,8.2,898,
2.11 ,The One with the Lesbian Wedding,8.1,832,
2.12 ,The One After the Superbowl: Part 1,8.6,927,
2.13 ,The One After the Superbowl: Part 2,8.7,926,
2.14 ,The One with the Prom Video,9.1,1,233,
2.15 ,The One Where Ross and Rachel... You Know,8.8,913,
2.16 ,The One Where Joey Moves Out,8.5,805,
2.17 ,The One Where Eddie Moves In,8.4,817,
2.18 ,The One Where Dr. Ramoray Dies,8.5,809,
2.19 ,The One Where Eddie Won't Go,8.6,844,
2.20 ,The One Where Old Yeller Dies,8.2,769,
2.21 ,The One with the Bullies,8.2,786,
2.22 ,The One with the Two Parties,8.9,882,
2.23 ,The One with the Chicken Pox,8.2,826,
2.24 ,The One with Barry and Mindy's Wedding,8.3,782,
3.1 ,The One with the Princess Leia Fantasy,8.4,830,
3.2 ,The One Where No One's Ready,8.9,994,
3.3 ,The One with the Jam,8.2,790,
3.4 ,The One with the Metaphorical Tunnel,8.2,738,
3.5 ,The One with Frank Jr.,8.3,779,
3.6 ,The One with the Flashback,8.9,905,
3.7 ,The One with the Race Car Bed,8.3,750,
3.8 ,The One with the Giant Poking Device,8.4,750,
3.9 ,The One with the Football,8.9,1,013,
3.10 ,The One Where Rachel Quits,8.2,749,
3.11 ,The One Where Chandler Can't Remember Which Sister,8.6,790,
3.12 ,The One with All the Jealousy,8.3,726,
3.13 ,The One Where Monica and Richard Are Just Friends,8.3,739,
3.14 ,The One with Phoebe's Ex-Partner,8.0,737,
3.15 ,The One Where Ross and Rachel Take a Break,8.7,816,
3.16 ,The One the Morning After,8.9,874,
3.17 ,The One Without the Ski Trip,8.3,729,
3.18 ,The One with the Hypnosis Tape,8.4,763,
3.19 ,The One with the Tiny T-Shirt,8.2,742,
3.20 ,The One with the Dollhouse,8.3,726,
3.21 ,The One with the Chick and the Duck,8.8,781,
3.22 ,The One with the Screamer,8.4,778,
3.23 ,The One with Ross's Thing,8.3,741,
3.24 ,The One with the Ultimate Fighting Champion,8.2,818,
3.25 ,The One at the Beach,8.9,836,
4.1 ,The One with the Jellyfish,8.9,953,
4.2 ,The One with the Cat,8.1,747,
