#,Episode,UserRating,UserVotes,
1.0 ,Unaired Pilot,6.0,419,
1.1 ,Welcome to the Hellmouth,7.9,1,366,
1.2 ,The Harvest,7.7,1,112,
1.3 ,Witch,7.4,1,073,
1.4 ,Teacher's Pet,6.7,1,077,
1.5 ,Never Kill a Boy on the First Date,7.2,1,008,
1.6 ,The Pack,7.4,1,094,
1.7 ,Angel,8.4,1,171,
1.8 ,I, Robot... You, Jane,6.3,1,029,
1.9 ,The Puppet Show,7.5,1,008,
1.10 ,Nightmares,8.1,1,029,
1.11 ,Out of Mind, Out of Sight,7.4,992,
1.12 ,Prophecy Girl,8.7,1,134,
2.1 ,When She Was Bad,7.9,1,026,
2.2 ,Some Assembly Required,6.7,930,
2.3 ,School Hard,8.6,1,092,
2.4 ,Inca Mummy Girl,6.8,956,
2.5 ,Reptile Boy,6.8,931,
2.6 ,Halloween,8.7,1,129,
2.7 ,Lie to Me,8.1,993,
2.8 ,The Dark Age,7.5,878,
2.9 ,What's My Line?: Part 1,8.1,911,
2.10 ,What's My Line?: Part 2,8.4,924,
2.11 ,Ted,7.3,971,
2.12 ,Bad Eggs,6.6,905,
2.13 ,Surprise,8.5,1,010,
2.14 ,Innocence,8.9,1,247,
2.15 ,Phases,7.8,882,
2.16 ,Bewitched, Bothered and Bewildered,8.6,1,143,
2.17 ,Passion,9.0,1,353,
2.18 ,Killed by Death,7.1,910,
2.19 ,I Only Have Eyes for You,8.3,1,077,
2.20 ,Go Fish,6.7,946,
2.21 ,Becoming: Part 1,8.8,1,152,
2.22 ,Becoming: Part 2,9.0,1,508,
3.1 ,Anne,7.6,955,
3.2 ,Dead Man's Party,7.3,828,
3.3 ,Faith, Hope & Trick,8.1,877,
3.4 ,Beauty and the Beasts,7.4,858,
3.5 ,Homecoming,7.9,773,
3.6 ,Band Candy,8.5,1,005,
3.7 ,Revelations,8.1,814,
3.8 ,Lovers Walk,8.7,1,151,
3.9 ,The Wish,8.9,1,171,
3.10 ,Amends,8.3,970,
3.11 ,Gingerbread,7.3,830,
3.12 ,Helpless,8.2,851,
3.13 ,The Zeppo,8.6,1,107,
3.14 ,Bad Girls,8.2,852,
3.15 ,Consequences,8.1,780,
3.16 ,Doppelgangland,8.9,1,178,
3.17 ,Enemies,8.4,838,
3.18 ,Earshot,8.6,956,
3.19 ,Choices,8.1,769,
3.20 ,The Prom,8.4,937,
3.21 ,Graduation Day: Part 1,8.7,950,
3.22 ,Graduation Day: Part 2,8.8,1,067,
4.1 ,The Freshman,7.5,816,
4.2 ,Living Conditions,7.3,780,
4.3 ,The Harsh Light of Day,7.8,778,
4.4 ,Fear Itself,8.2,919,
4.5 ,Beer Bad,6.4,958,
4.6 ,Wild at Heart,7.8,798,
4.7 ,The Initiative,7.8,732,
4.8 ,Pangs,8.0,836,
4.9 ,Something Blue,8.7,985,
4.10 ,Hush,9.4,2,585,
4.11 ,Doomed,7.5,698,
4.12 ,A New Man,8.0,752,
4.13 ,The I in Team,7.4,676,
4.14 ,Goodbye Iowa,7.2,668,
4.15 ,This Year's Girl,8.2,777,
4.16 ,Who Are You?,8.7,932,
4.17 ,Superstar,7.4,816,
4.18 ,Where the Wild Things Are,6.1,809,
4.19 ,New Moon Rising,8.1,770,
4.20 ,The Yoko Factor,7.9,746,
4.21 ,Primeval,8.2,766,
4.22 ,Restless,8.6,1,280,
5.1 ,Buffy vs. Dracula,7.5,890,
5.2 ,Real Me,7.4,702,
5.3 ,The Replacement,7.9,723,
5.4 ,Out of My Mind,7.4,671,
5.5 ,No Place Like Home,8.0,698,
5.6 ,Family,8.1,792,
5.7 ,Fool for Love,8.8,1,048,
5.8 ,Shadow,7.3,650,
5.9 ,Listening to Fear,7.0,652,
5.10 ,Into the Woods,7.5,680,
5.11 ,Triangle,7.8,688,
5.12 ,Checkpoint,8.2,706,
5.13 ,Blood Ties,8.1,661,
5.14 ,Crush,8.3,725,
5.15 ,I Was Made to Love You,7.5,707,
5.16 ,The Body,9.3,2,237,
5.17 ,Forever,8.0,747,
5.18 ,Intervention,8.6,777,
5.19 ,Tough Love,8.1,679,
5.20 ,Spiral,8.2,683,
5.21 ,The Weight of the World,7.9,677,
5.22 ,The Gift,9.1,1,527,
6.1 ,Bargaining: Part 1,8.2,740,
6.2 ,Bargaining: Part 2,8.3,705,
6.3 ,After Life,7.8,682,
6.4 ,Flooded,7.3,628,
6.5 ,Life Serial,7.9,722,
6.6 ,All the Way,7.1,666,
6.7 ,Once More, with Feeling,9.6,3,940,
6.8 ,Tabula Rasa,8.8,1,149,
6.9 ,Smashed,7.9,759,
6.10 ,Wrecked,7.5,687,
6.11 ,Gone,7.8,695,
6.12 ,Doublemeat Palace,6.6,727,
6.13 ,Dead Things,7.6,672,
6.14 ,Older and Far Away,7.6,651,
6.15 ,As You Were,6.6,688,
6.16 ,Hell's Bells,7.5,705,
6.17 ,Normal Again,8.3,952,
6.18 ,Entropy,7.9,648,
6.19 ,Seeing Red,8.6,804,
6.20 ,Villains,8.8,786,
6.21 ,Two to Go,8.8,740,
6.22 ,Grave,8.9,904,
7.1 ,Lessons,7.7,685,
7.2 ,Beneath You,7.8,679,
7.3 ,Same Time, Same Place,7.9,659,
7.4 ,Help,7.8,685,
7.5 ,Selfless,8.6,787,
7.6 ,Him,7.2,761,
7.7 ,Conversations with Dead People,8.8,1,013,
7.8 ,Sleeper,7.8,617,
7.9 ,Never Leave Me,7.9,601,
7.10 ,Bring on the Night,7.7,616,
7.11 ,Showtime,8.0,651,
7.12 ,Potential,7.6,604,
7.13 ,The Killer in Me,7.4,625,
7.14 ,First Date,7.5,606,
7.15 ,Get It Done,7.7,599,
7.16 ,Storyteller,8.4,765,
7.17 ,Lies My Parents Told Me,8.7,762,
7.18 ,Dirty Girls,8.7,741,
7.19 ,Empty Places,7.9,658,
7.20 ,Touched,8.5,735,
