#,Episode,UserRating,UserVotes,
1.1 ,The Target,8.1,1,241,
1.2 ,The Detail,8.3,919,
1.3 ,The Buys,8.4,843,
1.4 ,Old Cases,8.4,804,
1.5 ,The Pager,8.4,764,
1.6 ,The Wire,8.7,831,
1.7 ,One Arrest,8.6,732,
1.8 ,Lessons,8.6,733,
1.9 ,Game Day,8.7,744,
1.10 ,The Cost,8.8,846,
1.11 ,The Hunt,8.7,749,
1.12 ,Cleaning Up,8.8,800,
1.13 ,Sentencing,8.7,799,
2.1 ,Ebb Tide,8.1,727,
2.2 ,Collateral Damage,8.4,668,
2.3 ,Hot Shots,8.3,629,
2.4 ,Hard Cases,8.3,629,
2.5 ,Undertow,8.4,613,
2.6 ,All Prologue,8.7,680,
2.7 ,Backwash,8.4,602,
2.8 ,Duck and Cover,8.6,602,
2.9 ,Stray Rounds,8.7,616,
2.10 ,Storm Warnings,8.8,677,
2.11 ,Bad Dreams,8.9,753,
2.12 ,Port in a Storm,8.9,742,
3.1 ,Time After Time,8.2,623,
3.2 ,All Due Respect,8.5,596,
3.3 ,Dead Soldiers,8.5,599,
3.4 ,Hamsterdam,8.6,582,
3.5 ,Straight and True,8.7,577,
3.6 ,Homecoming,8.7,563,
3.7 ,Back Burners,8.7,555,
3.8 ,Moral Midgetry,8.6,607,
3.9 ,Slapstick,8.6,585,
3.10 ,Reformation,8.7,602,
3.11 ,Middle Ground,9.3,918,
3.12 ,Mission Accomplished,9.1,753,
4.1 ,Boys of Summer,8.5,618,
4.2 ,Soft Eyes,8.6,547,
4.3 ,Home Rooms,8.6,548,
4.4 ,Refugees,8.5,537,
4.5 ,Alliances,8.6,523,
4.6 ,Margin of Error,8.6,549,
4.7 ,Unto Others,8.5,522,
4.8 ,Corner Boys,8.6,532,
4.9 ,Know Your Place,8.6,511,
4.10 ,Misgivings,8.6,553,
4.11 ,A New Day,8.7,569,
4.12 ,That's Got His Own,8.9,632,
4.13 ,Final Grades,9.2,943,
5.1 ,More with Less,8.4,578,
5.2 ,Unconfirmed Reports,8.5,525,
5.3 ,Not for Attribution,8.5,519,
5.4 ,Transitions,8.6,531,
5.5 ,React Quotes,8.5,503,
5.6 ,The Dickensian Aspect,8.6,485,
5.7 ,Took,8.6,502,
5.8 ,Clarifications,8.6,539,
5.9 ,Late Editions,8.9,604,
5.10 ,-30-,9.2,1,011,
