#,Episode,UserRating,UserVotes,
1.1 ,Smoke Gets in Your Eyes,8.1,1,258,
1.2 ,Ladies Room,7.6,899,
1.3 ,Marriage of Figaro,7.7,828,
1.4 ,New Amsterdam,8.0,769,
1.5 ,5G,8.2,733,
1.6 ,Babylon,8.0,744,
1.7 ,Red in the Face,8.1,704,
1.8 ,The Hobo Code,8.4,753,
1.9 ,Shoot,8.3,686,
1.10 ,Long Weekend,8.3,678,
1.11 ,Indian Summer,8.2,650,
1.12 ,Nixon vs. Kennedy,8.9,775,
1.13 ,The Wheel,8.9,856,
2.1 ,For Those Who Think Young,7.8,614,
2.2 ,Flight 1,8.0,591,
2.3 ,The Benefactor,8.0,590,
2.4 ,Three Sundays,8.1,572,
2.5 ,The New Girl,8.4,586,
2.6 ,Maidenform,8.1,562,
2.7 ,The Gold Violin,8.5,569,
2.8 ,A Night to Remember,8.4,566,
2.9 ,Six Month Leave,8.5,557,
2.10 ,The Inheritance,8.1,549,
2.11 ,The Jet Set,8.4,661,
2.12 ,The Mountain King,8.6,593,
2.13 ,Meditations in an Emergency,8.8,671,
3.1 ,Out of Town,8.3,578,
3.2 ,Love Among the Ruins,8.0,501,
3.3 ,My Old Kentucky Home,8.2,542,
3.4 ,The Arrangements,8.2,492,
3.5 ,The Fog,8.1,497,
3.6 ,Guy Walks Into an Advertising Agency,8.9,701,
3.7 ,Seven Twenty Three,8.4,524,
3.8 ,Souvenir,8.1,491,
3.9 ,Wee Small Hours,8.2,467,
3.10 ,The Color Blue,8.4,490,
3.11 ,The Gypsy and the Hobo,8.9,653,
3.12 ,The Grown-Ups,8.8,590,
3.13 ,Shut the Door. Have a Seat,9.3,1,067,
4.1 ,Public Relations,8.7,648,
4.2 ,Christmas Comes But Once a Year,8.3,513,
4.3 ,The Good News,8.7,543,
4.4 ,The Rejected,8.4,491,
4.5 ,The Chrysanthemum and the Sword,8.7,525,
4.6 ,Waldorf Stories,8.6,515,
4.7 ,The Suitcase,9.4,1,355,
4.8 ,The Summer Man,8.6,521,
4.9 ,The Beautiful Girls,8.7,531,
4.10 ,Hands and Knees,8.7,491,
4.11 ,Chinese Wall,8.4,442,
4.12 ,Blowing Smoke,8.7,521,
4.13 ,Tomorrowland,8.7,677,
5.1 ,A Little Kiss, Part 1,8.6,751,
5.2 ,A Little Kiss, Part 2,8.6,572,
5.3 ,Tea Leaves,8.0,534,
5.4 ,Mystery Date,8.6,582,
5.5 ,Signal 30,8.9,687,
5.6 ,Far Away Places,8.9,710,
5.7 ,At the Codfish Ball,8.7,542,
5.8 ,Lady Lazarus,8.3,488,
5.9 ,Dark Shadows,8.2,453,
5.10 ,Christmas Waltz,8.3,483,
5.11 ,The Other Woman,9.1,833,
5.12 ,Commissions and Fees,9.0,754,
5.13 ,The Phantom,8.5,585,
6.1 ,The Doorway, Part 1,7.7,575,
6.2 ,The Doorway, Part 2,7.9,478,
6.3 ,Collaborators,8.1,467,
6.4 ,To Have and to Hold,8.3,427,
6.5 ,The Flood,8.2,426,
6.6 ,For Immediate Release,8.8,514,
6.7 ,Man with a Plan,8.2,394,
6.8 ,The Crash,8.5,484,
6.9 ,The Better Half,8.5,410,
6.10 ,A Tale of Two Cities,8.2,354,
6.11 ,Favors,8.7,399,
6.12 ,The Quality of Mercy,8.6,356,
6.13 ,In Care Of,9.0,515,

7.1 ,Episode #7.1
7.8 ,Episode #7.8
