#,Episode,UserRating,UserVotes,
1.1 ,Welcome to Royston Vasey,7.7,70,
1.2 ,The Road to Royston Vasey,7.9,58,
1.3 ,Nightmare in Royston Vasey,7.8,53,
1.4 ,The Beast of Royston Vasey,8.4,49,
1.5 ,Love Comes to Royston Vasey,8.0,48,
1.6 ,Escape from Royston Vasey,8.1,48,
2.1 ,Destination: Royston Vasey,8.4,54,
2.2 ,Lust for Royston Vasey,7.9,45,
2.3 ,A Plague on Royston Vasey,8.1,45,
2.4 ,Death in Royston Vasey,8.3,41,
2.5 ,Anarchy in Royston Vasey,8.1,41,
2.6 ,Royston Vasey and the Monster from Hell,8.2,44,
2.7 ,The League of Gentlemen Christmas Special,8.4,108,
3.1 ,The Lesbian and the Monkey,8.2,47,
3.2 ,The One-Armed Man Is King,7.8,40,
3.3 ,Turn Again Geoff Tipps,8.2,41,
3.4 ,The Medusa Touch,8.2,38,
3.5 ,Beauty and the Beast (or Come Into My Parlor),7.9,38,
3.6 ,How the Elephant Got Its Trunk,7.9,49,
