#,Episode,UserRating,UserVotes,
1.1 ,Episode #1.1,8.3,850,
1.2 ,Episode #1.2,8.3,642,
1.3 ,Episode #1.3,8.5,603,
1.4 ,Episode #1.4,8.3,546,
1.5 ,Episode #1.5,8.5,521,
1.6 ,Episode #1.6,8.5,529,
1.7 ,Episode #1.7,8.8,549,
2.1 ,Episode #2.1,8.6,591,
2.2 ,Episode #2.2,8.3,428,
2.3 ,Episode #2.3,8.2,403,
2.4 ,Episode #2.4,8.3,417,
2.5 ,Episode #2.5,8.4,410,
2.6 ,Episode #2.6,8.1,415,
2.7 ,Episode #2.7,8.3,416,
2.8 ,Episode #2.8,8.6,460,
2.9 ,Christmas Special 2011,8.9,811,
3.1 ,Episode #3.1,8.5,738,
3.2 ,Episode #3.2,8.1,419,
3.3 ,Episode #3.3,8.4,399,
3.4 ,Episode #3.4,8.1,383,
3.5 ,Episode #3.5,8.8,498,
3.6 ,Episode #3.6,8.2,361,
3.7 ,Episode #3.7,8.1,359,
3.8 ,Episode #3.8,8.3,412,
3.9 ,Christmas Special 2012,8.0,702,
4.1 ,Episode #4.1,8.2,409,
4.2 ,Episode #4.2,7.9,279,
4.3 ,Episode #4.3,7.8,279,
4.4 ,Episode #4.4,7.9,228,
4.5 ,Episode #4.5,8.1,206,
4.6 ,Episode #4.6,8.0,200,
4.7 ,Episode #4.7,7.9,191,
4.8 ,Episode #4.8,8.3,207,
4.9 ,The London Season,8.2,227,

5.1 ,Episode #5.1
