#,Episode,UserRating,UserVotes,
1.1 ,Encounter at Farpoint,6.9,2,855,
5.6 ,The Game,7.4,712,
5.7 ,Unification I,8.2,691,
5.8 ,Unification II,8.3,677,
5.9 ,A Matter of Time,7.3,618,
5.10 ,New Ground,6.5,552,
5.11 ,Hero Worship,6.6,583,
5.12 ,Violations,6.4,541,
5.13 ,The Masterpiece Society,6.8,564,
5.14 ,Conundrum,8.3,683,
5.15 ,Power Play,7.5,586,
5.16 ,Ethics,7.2,593,
5.17 ,The Outcast,6.6,622,
5.18 ,Cause and Effect,8.9,953,
5.19 ,The First Duty,7.7,640,
5.20 ,Cost of Living,6.2,532,
5.21 ,The Perfect Mate,7.4,659,
5.22 ,Imaginary Friend,6.0,561,
5.23 ,I Borg,8.5,805,
5.24 ,The Next Phase,8.2,646,
5.25 ,The Inner Light,9.1,1,741,
5.26 ,Time's Arrow: Part 1,8.4,701,
6.1 ,Time's Arrow: Part 2,8.2,705,
6.2 ,Realm of Fear,7.2,561,
6.3 ,Man of the People,5.8,541,
6.4 ,Relics,8.4,744,
6.5 ,Schisms,7.6,599,
6.6 ,True Q,7.5,603,
6.7 ,Rascals,7.3,613,
6.8 ,A Fistful of Datas,7.6,623,
6.9 ,The Quality of Life,7.3,539,
6.10 ,Chain of Command: Part 1,8.3,702,
6.11 ,Chain of Command: Part 2,8.7,741,
6.12 ,Ship in a Bottle,8.5,711,
6.13 ,Aquiel,6.1,543,
6.14 ,Face of the Enemy,7.9,583,
6.15 ,Tapestry,8.8,841,
6.16 ,Birthright: Part 1,7.6,565,
6.17 ,Birthright: Part 2,7.3,561,
6.18 ,Starship Mine,7.9,639,
6.19 ,Lessons,7.4,589,
6.20 ,The Chase,7.9,638,
6.21 ,Frame of Mind,8.2,651,
6.22 ,Suspicions,6.9,530,
6.23 ,Rightful Heir,7.2,507,
6.24 ,Second Chances,7.6,554,
6.25 ,Timescape,8.6,676,
6.26 ,Descent: Part 1,8.2,600,
7.1 ,Descent: Part 2,7.8,604,
7.2 ,Liaisons,6.6,523,
7.3 ,Interface,6.3,511,
7.4 ,Gambit: Part 1,7.8,572,
7.5 ,Gambit: Part 2,7.9,560,
7.6 ,Phantasms,7.6,553,
7.7 ,Dark Page,6.3,550,
7.8 ,Attached,7.4,546,
7.9 ,Force of Nature,6.4,509,
7.10 ,Inheritance,7.4,527,
7.11 ,Parallels,8.7,726,
7.12 ,The Pegasus,8.4,631,
7.13 ,Homeward,7.1,509,
7.14 ,Sub Rosa,5.1,598,
7.15 ,Lower Decks,8.4,706,
7.16 ,Thine Own Self,7.7,540,
7.17 ,Masks,6.2,556,
7.18 ,Eye of the Beholder,6.7,508,
7.19 ,Genesis,7.3,588,
7.20 ,Journey's End,6.4,536,
7.21 ,Firstborn,6.8,478,
7.22 ,Bloodlines,6.5,481,
7.23 ,Emergence,6.6,493,
7.24 ,Preemptive Strike,7.8,525,
7.25 ,All Good Things...,8.4,5,388,
