#,Episode,UserRating,UserVotes,
1.0 ,Pilot,7.7,58,
1.1 ,Killeroo,8.0,152,
1.2 ,Mutants,7.8,128,
1.3 ,Bollo,8.5,129,
1.4 ,Tundra,8.9,160,
1.5 ,Jungle,8.2,120,
1.6 ,Charlie,8.1,118,
1.7 ,Electro,8.4,138,
1.8 ,Hitcher,8.4,134,
2.1 ,Call of the Yeti,8.1,125,
2.2 ,The Priest & the Beast,7.9,137,
2.3 ,Nanageddon,8.8,152,
2.4 ,Fountain of Youth,8.2,114,
2.5 ,The Legend of Old Gregg,9.1,302,
2.6 ,The Nightmare of Milky Joe,8.9,199,
3.1 ,Eels,8.4,160,
3.2 ,Journey to the Centre of the Punk,7.8,104,
3.3 ,The Power of the Crimp,8.4,128,
3.4 ,The Strange Tale of the Crack Fox,8.4,140,
3.5 ,Party,7.8,119,
3.6 ,The Chokes,7.9,102,
