#,Episode,UserRating,UserVotes,
1.1 ,Strange Love,8.0,1,918,
1.2 ,The First Taste,8.1,1,283,
1.3 ,Mine,8.0,1,156,
1.4 ,Escape from Dragon House,8.2,1,129,
1.5 ,Sparks Fly Out,8.4,1,062,
1.6 ,Cold Ground,8.2,1,049,
1.7 ,Burning House of Love,8.2,1,026,
1.8 ,The Fourth Man in the Fire,8.3,987,
1.9 ,Plaisir d'amour,8.4,951,
1.10 ,I Don't Wanna Know,8.5,932,
1.11 ,To Love Is to Bury,8.4,911,
1.12 ,You'll Be the Death of Me,8.8,1,018,
2.1 ,Nothing But the Blood,8.4,1,054,
2.2 ,Keep This Party Going,8.4,880,
2.3 ,Scratches,8.5,879,
2.4 ,Shake and Fingerpop,8.4,825,
2.5 ,Never Let Me Go,8.2,817,
2.6 ,Hard-Hearted Hannah,8.4,833,
2.7 ,Release Me,8.6,856,
2.8 ,Timebomb,8.9,1,009,
2.9 ,I Will Rise Up,8.8,1,094,
2.10 ,New World in My View,8.6,863,
2.11 ,Frenzy,8.1,878,
2.12 ,Beyond Here Lies Nothin',8.3,937,
3.1 ,Bad Blood,8.3,1,037,
3.2 ,Beautifully Broken,8.2,784,
3.3 ,It Hurts Me Too,8.0,770,
3.4 ,9 Crimes,8.1,762,
3.5 ,Trouble,8.3,737,
3.6 ,I Got a Right to Sing the Blues,8.3,722,
3.7 ,Hitting the Ground,8.3,712,
3.8 ,Night on the Sun,8.4,730,
3.9 ,Everything Is Broken,8.7,750,
3.10 ,I Smell a Rat,8.1,651,
3.11 ,Fresh Blood,8.3,643,
3.12 ,Evil Is Going On,8.2,803,
4.1 ,She's Not There,8.1,1,071,
4.2 ,You Smell Like Dinner,8.3,755,
4.3 ,If You Love Me, Why Am I Dyin'?,8.1,667,
4.4 ,I'm Alive and on Fire,8.0,630,
4.5 ,Me and the Devil,8.1,614,
4.6 ,I Wish I Was the Moon,8.1,657,
4.7 ,Cold Grey Light of Dawn,8.5,641,
4.8 ,Spellbound,8.2,609,
4.9 ,Let's Get Out of Here,7.9,584,
4.10 ,Burning Down the House,8.0,602,
4.11 ,Soul of Fire,8.3,647,
4.12 ,And When I Die,8.5,835,
5.1 ,Turn! Turn! Turn!,8.3,1,186,
5.2 ,Authority Always Wins,7.8,693,
5.3 ,Whatever I Am, You Made Me,7.8,665,
5.4 ,We'll Meet Again,7.8,592,
5.5 ,Let's Boot and Rally,8.1,628,
5.6 ,Hopeless,8.0,606,
5.7 ,In the Beginning,7.7,588,
5.8 ,Somebody That I Used to Know,7.7,538,
5.9 ,Everybody Wants to Rule the World,8.0,567,
5.10 ,Gone, Gone, Gone,7.8,530,
5.11 ,Sunset,8.1,578,
5.12 ,Save Yourself,8.5,870,
6.1 ,Who Are You, Really?,8.1,947,
6.2 ,The Sun,8.0,570,
6.3 ,You're No Good,7.8,497,
6.4 ,At Last,8.4,543,
6.5 ,F**K the Pain Away,8.2,517,
6.6 ,Don't You Feel Me,8.3,491,
6.7 ,In the Evening,7.9,449,
6.8 ,Dead Meat,7.6,435,
6.9 ,Life Matters,7.9,612,
6.10 ,Radioactive,7.0,657,

7.1 ,Jesus Gonna Be Here
7.2 ,Episode #7.2
7.3 ,Episode #7.3
7.4 ,Episode #7.4
7.5 ,Episode #7.5
7.6 ,Episode #7.6
7.7 ,Episode #7.7
7.8 ,Episode #7.8
7.9 ,Episode #7.9
7.10 ,Episode #7.10
