#,Episode,UserRating,UserVotes,
1.1 ,An Unearthly Child,8.4,547,
1.2 ,The Cave of Skulls,6.7,338,
1.3 ,The Forest of Fear,6.7,304,
1.4 ,The Firemaker,6.9,298,
1.5 ,The Dead Planet,8.0,310,
1.6 ,The Survivors,8.0,244,
1.7 ,The Escape,7.9,240,
1.8 ,The Ambush,7.8,228,
1.9 ,The Expedition,7.6,224,
1.10 ,The Ordeal,7.5,221,
1.11 ,The Rescue,7.9,219,
1.12 ,The Edge of Destruction,7.0,233,
1.13 ,The Brink of Disaster,7.1,196,
1.14 ,The Roof of the World,7.8,104,
1.15 ,The Singing Sands,7.4,92,
1.16 ,Five Hundred Eyes,7.4,91,
1.17 ,The Wall of Lies,7.4,90,
1.18 ,Rider from Shang-Tu,7.3,89,
1.19 ,Mighty Kublai Khan,7.4,88,
1.20 ,Assassin at Peking,7.3,90,
1.21 ,The Sea of Death,7.3,163,
1.22 ,The Velvet Web,7.3,152,
1.23 ,The Screaming Jungle,7.1,150,
1.24 ,The Snows of Terror,7.0,141,
1.25 ,Sentence of Death,7.4,136,
1.26 ,The Keys of Marinus,7.5,152,
1.27 ,The Temple of Evil,7.5,249,
1.28 ,The Warriors of Death,7.7,201,
1.29 ,The Bride of Sacrifice,7.8,196,
1.30 ,The Day of Darkness,7.8,192,
1.31 ,Strangers in Space,7.2,125,
1.32 ,The Unwilling Warriors,7.1,116,
1.33 ,Hidden Danger,7.0,113,
1.34 ,A Race Against Death,7.0,113,
1.35 ,Kidnap,6.7,116,
1.36 ,A Desperate Venture,6.8,113,
1.37 ,A Land of Fear,7.1,108,
1.38 ,Guests of Madame Guillotine,6.9,98,
1.39 ,A Change of Identity,6.9,94,
1.40 ,The Tyrant of France,6.6,96,
1.41 ,A Bargain of Necessity,6.9,91,
1.42 ,Prisoners of Conciergerie,6.9,95,
2.1 ,Planet of Giants,7.1,128,
2.2 ,Dangerous Journey,7.1,108,
2.3 ,Crisis,6.9,106,
2.4 ,World's End,8.1,179,
2.5 ,The Daleks,8.1,177,
2.6 ,Day of Reckoning,8.2,152,
2.7 ,The End of Tomorrow,8.0,140,
2.8 ,The Waking Ally,8.0,144,
2.9 ,Flashpoint,8.4,153,
2.10 ,The Powerful Enemy,7.6,126,
2.11 ,Desperate Measures,7.6,111,
2.12 ,The Slave Traders,7.7,121,
2.13 ,All Roads Lead to Rome,7.8,102,
2.14 ,Conspiracy,7.9,102,
2.15 ,Inferno,8.0,106,
2.16 ,The Web Planet,6.7,139,
2.17 ,The Zarbi,6.4,108,
2.18 ,Escape to Danger,6.3,98,
2.19 ,Crater of Needles,6.1,98,
2.20 ,Invasion,6.3,100,
2.21 ,The Centre,6.2,100,
2.22 ,The Lion,7.9,106,
2.23 ,The Knight of Jaffa,7.3,82,
2.24 ,The Wheel of Fortune,7.8,97,
2.25 ,The Warlords,7.5,79,
2.26 ,The Space Museum,7.8,117,
2.27 ,The Dimensions of Time,6.9,91,
2.28 ,The Search,6.8,89,
2.29 ,The Final Phase,6.8,89,
2.30 ,The Executioners,7.3,106,
2.31 ,The Death of Time,7.2,91,
2.32 ,Flight Through Eternity,7.3,92,
2.33 ,Journey Into Terror,7.1,90,
2.34 ,The Death of Doctor Who,7.4,95,
2.35 ,The Planet of Decision,7.7,94,
2.36 ,The Watcher,8.0,128,
2.37 ,The Meddling Monk,7.8,125,
2.38 ,A Battle of Wits,8.1,111,
2.39 ,Checkmate,8.3,109,
3.1 ,Four Hundred Dawns,7.1,63,
